Date,Ticker,Exp_Month,Volume,Settle,Open,Last,Low,High
2020-01-06,LCG0,FEB 20,33907,127.275,125.0,127.275,124.75,127.425
2020-01-03,LCG0,FEB 20,32902,124.725,125.775,124.725,124.575,125.95
2020-01-02,LCG0,FEB 20,28659,125.775,126.0,125.775,124.55,126.325
2019-12-31,LCZ19,DEC 19,336,124.7,124.4,124.7,124.4,124.75
2019-12-30,LCZ19,DEC 19,785,124.1,123.65,124.1,123.575,124.125
2019-12-27,LCZ19,DEC 19,1012,123.5,123.3,123.5,123.2,123.875
2019-12-26,LCZ19,DEC 19,1040,123.275,122.65,123.275,122.55,123.275
2019-12-24,LCZ19,DEC 19,537,122.65,122.45,122.65,122.25,122.725
2019-12-23,LCZ19,DEC 19,711,122.4,122.0,122.4,121.75,122.8
2019-12-20,LCZ19,DEC 19,1519,122.225,122.225,122.225,121.8,122.4
2019-12-19,LCZ19,DEC 19,2086,122.125,122.15,122.125,121.925,122.725
2019-12-18,LCZ19,DEC 19,1655,122.25,122.3,122.25,121.825,122.65
2019-12-17,LCZ19,DEC 19,2347,122.225,122.3,122.225,122.2,122.85
2019-12-16,LCZ19,DEC 19,2278,122.3,122.5,122.3,122.0,122.875
2019-12-13,LCZ19,DEC 19,4776,122.375,120.725,122.375,120.475,122.625
2019-12-12,LCZ19,DEC 19,4418,120.425,120.4,120.425,119.95,120.65
2019-12-11,LCZ19,DEC 19,3005,120.575,119.9,120.575,119.9,120.65
2019-12-10,LCZ19,DEC 19,4305,119.875,120.375,119.875,119.825,120.55
2019-12-09,LCZ19,DEC 19,6403,120.175,120.2,120.175,120.0,120.825
2019-12-06,LCZ19,DEC 19,6911,120.2,120.0,120.2,119.675,120.475
2019-12-05,LCZ19,DEC 19,6949,119.925,119.5,119.925,119.275,120.55
2019-12-04,LCZ19,DEC 19,11009,119.45,120.6,119.45,119.4,120.7
2019-12-03,LCZ19,DEC 19,7303,120.55,120.75,120.55,120.275,120.95
2019-12-02,LCZ19,DEC 19,9932,120.75,120.975,120.75,120.275,121.075
2019-11-29,LCZ19,DEC 19,9152,121.2,121.85,121.2,120.925,122.075
2019-11-27,LCZ19,DEC 19,15220,121.425,120.775,121.425,120.35,121.85
2019-11-26,LCZ19,DEC 19,9395,120.4,119.9,120.4,119.6,120.775
2019-11-25,LCZ19,DEC 19,13189,119.7,119.0,119.7,118.85,120.525
2019-11-22,LCZ19,DEC 19,14486,118.675,119.1,118.675,118.25,119.35
2019-11-21,LCZ19,DEC 19,16742,119.325,119.4,119.325,119.075,119.95
2019-11-20,LCZ19,DEC 19,16535,119.3,118.55,119.3,118.15,119.525
2019-11-19,LCZ19,DEC 19,18453,118.775,118.675,118.775,117.7,118.9
2019-11-18,LCZ19,DEC 19,18188,118.7,119.1,118.7,118.5,119.15
2019-11-15,LCZ19,DEC 19,17543,119.1,119.075,119.1,118.575,119.425
2019-11-14,LCZ19,DEC 19,24100,119.075,117.8,119.075,117.7,119.275
2019-11-13,LCZ19,DEC 19,43272,118.1,119.825,118.1,117.35,119.85
2019-11-12,LCZ19,DEC 19,30537,119.75,119.7,119.75,119.05,119.975
2019-11-11,LCZ19,DEC 19,34648,119.875,119.45,119.875,118.825,119.95
2019-11-08,LCZ19,DEC 19,32600,119.25,119.075,119.25,118.525,119.65
2019-11-07,LCZ19,DEC 19,33447,119.0,119.2,119.0,118.6,119.775
2019-11-06,LCZ19,DEC 19,23998,119.0,119.225,119.0,118.2,119.6
2019-11-05,LCZ19,DEC 19,25450,119.45,120.0,119.45,118.9,120.15
2019-11-04,LCZ19,DEC 19,26210,120.075,119.525,120.075,119.05,120.325
2019-11-01,LCZ19,DEC 19,30669,119.525,117.225,119.525,117.125,119.7
2019-10-31,LCV19,OCT 19,46,111.675,113.5,111.675,111.0,114.15
2019-10-30,LCV19,OCT 19,404,113.375,113.05,113.375,112.7,114.425
2019-10-29,LCV19,OCT 19,1022,113.35,112.75,113.35,112.175,113.35
2019-10-28,LCV19,OCT 19,600,112.875,112.575,112.875,111.8,113.0
2019-10-25,LCV19,OCT 19,599,111.975,110.5,111.975,110.375,112.1
2019-10-24,LCV19,OCT 19,1856,110.425,110.6,110.425,110.0,111.5
2019-10-23,LCV19,OCT 19,2708,110.2,109.525,110.2,108.925,110.45
2019-10-22,LCV19,OCT 19,1349,109.875,110.75,109.875,109.7,110.9
2019-10-21,LCV19,OCT 19,1107,110.95,110.4,110.95,109.725,111.15
2019-10-18,LCV19,OCT 19,1945,110.475,112.5,110.475,109.55,112.5
2019-10-17,LCV19,OCT 19,1272,112.4,112.3,112.4,111.65,112.5
2019-10-16,LCV19,OCT 19,1883,112.35,111.0,112.35,111.0,112.5
2019-10-15,LCV19,OCT 19,1812,111.0,110.775,111.0,110.225,111.1
2019-10-14,LCV19,OCT 19,1016,110.625,109.7,110.625,109.6,110.85
2019-10-11,LCV19,OCT 19,3337,109.45,108.8,109.45,108.65,109.6
2019-10-10,LCV19,OCT 19,1229,108.725,108.45,108.725,108.075,108.925
2019-10-09,LCV19,OCT 19,1948,108.475,108.25,108.475,107.85,108.85
2019-10-08,LCV19,OCT 19,2720,108.175,108.475,108.175,108.075,108.85
2019-10-07,LCV19,OCT 19,3751,108.25,107.575,108.25,107.35,108.475
2019-10-04,LCV19,OCT 19,7472,107.35,106.65,107.35,106.3,107.8
2019-10-03,LCV19,OCT 19,6534,106.8,106.125,106.8,105.825,107.0
2019-10-02,LCV19,OCT 19,9320,106.05,104.85,106.05,104.5,106.3
2019-10-01,LCV19,OCT 19,7950,104.625,104.625,104.625,104.25,105.175
2019-09-30,LCV19,OCT 19,8729,104.575,105.125,104.575,104.325,105.2
2019-09-27,LCV19,OCT 19,16279,105.025,103.25,105.025,103.2,105.25
2019-09-26,LCV19,OCT 19,10533,102.95,103.1,102.95,102.55,103.35
2019-09-25,LCV19,OCT 19,8712,103.0,102.3,103.0,102.025,103.25
2019-09-24,LCV19,OCT 19,11966,102.125,101.75,102.125,101.65,102.85
2019-09-23,LCV19,OCT 19,11391,101.85,100.5,101.85,100.5,102.1
2019-09-20,LCV19,OCT 19,10631,99.35,99.925,99.35,98.95,100.125
2019-09-19,LCV19,OCT 19,12179,99.8,100.25,99.8,99.625,100.625
2019-09-18,LCV19,OCT 19,13169,100.375,99.35,100.375,99.0,100.5
2019-09-17,LCV19,OCT 19,18748,99.35,98.2,99.35,97.625,99.9
2019-09-16,LCV19,OCT 19,23697,98.0,98.3,98.0,97.725,99.35
2019-09-13,LCV19,OCT 19,34805,98.075,98.975,98.075,98.0,99.55
